|The crew slips through the side hatch of the spacecraft and then onto the crew couches. The commander, Jim Lovell, boards first and takes the left couch, followed by Lunar Module Pilot Fred Haise to the right hand one, and Command Module Pilot Jack Swigert taking the middle seat. The commander and the Command Module Pilot will later swap positions to give the Jack better access to the controls and the windows for the upcoming docking maneuvers. Whoever sits on the middle seat is practically blind to what happens outside.
|In the operations manual, the boarding of the crew into the Command Module is known as Crew Ingress. In the Saturn V manual for the launch operations, it is known as crew loading - an interesting difference in philosophy, but not entirely untrue. They are meant to be passengers for the duration of the activity of the Saturn V.
|Once onboard the spacecraft, the crewmen are plugged into the communications system via cables, and have their oxygen hoses connected from the portable tanks into receptacles on the left hand side of the cabin. The Lunar Module Pilot needs longer hoses for them to reach the connectors on the other side of the cabin.
|The spacesuits have their own internal ventilation ducting to move air throughout the suit. This aids cooling, moisture control and makes sure that the oxygen from the system is evenly distributed and flows to the crewmember's face.
|For the launch period, once the hatch is closed, the Command Module is pressurized with a mixture of 60 per cent oxygen and 40 per cent nitrogen. This is a safety measure against the likes of the fire that devastated Apollo 1 in the pad fire due to a spark that ignited the 100-per-cent oxygen atmosphere. The crew is isolated from this atmosphere within their space suits. During the ascent, the cabin will be allowed to vent as the outside pressure falls and a high flow of oxygen will be fed into the cabin to remove the remaining nitrogen and create the 100-per-cent atmosphere to be used for the remainder of the mission. By this time, the cabin pressure will have fallen to just over one third of sea-level pressure.
|Although 100-per-cent oxygen carries the risk of increased fire hazard, it has some virtues that make it preferable for use on the Apollo system. Having a single gas atmospheric system reduces its complexity, hence makes it more reliable and lightweight by elimiating the need for multiple sets of pressure regulators and tankage, for example. Having five times the normal amount of oxygen in the breathable air also means that a much lower pressure is used, which puts less strain on the hull of the spacecraft.
|Multiple recordings of the mission's audio are available. The most commonly available version is the Public Affairs Office (PAO) feed which carries the air-ground conversation punctuated by explanatory comments from a PAO announcer either at KSC or in Mission Control, Houston. A recording of the direct spacecraft communications for Apollo 13 includes a period of 91 minutes prior to launch when the crew were working with the Launch Vehicle Test Conductor Jack Baltar and the Spacecraft Test Conductor Skip Chauvin to ensure that the Command Service Module (CSM), known as <i>Odyssey</i>, is ready for the flight. Unfortunately, this latter recording only carries the spacecraft side of the conversation. With the available documentation, however, it is possible to reconstruct the crew activities during this period based on their comments.
|We join the crew moments after they have entered the Command Module. It is an hour and a half to lift-off and the three-man crew is busy at work, performing their final checks of the onboard systems.
|The final checkout sequence starts at approximately T-01:40:00 with the side hatch closing.
|The side hatch has a complicated locking mechanism that can be operated from the inside and the outside. It was one of the key components of the Apollo Command Module changed after the Apollo 1 pad fire. A nitrogen-powered counterbalance system helps the hatch be quickly opened in seconds, if needed.
-01:30:08|The Boost Protective Cover shields the Command Module during the initial phase of the launch, up until about 3 minutes into the flight, or when the Launch Escape System is jettisoned and the BPC along with it. The main purposes are to protect the Command Module windows as well as the primary thermal protective system composed of the forward heatshield and the Kapton plastic film that covers the entire skin of the Command Module and provides thermal control assistance while in open space. This saved weight on the actual spacecraft, by eliminating the need for a more heavy thermal protection system. The BPC is composed of a rigid top section made out of fibreglass and a cork-based ablative material, while the bottom part is composed of fibreglass cloth covered in the same cork ablative material. In this context, ablative means that as the material becomes charred, it transfers heat away instead of allowing the spacecraft underneath it suffer from the high temperatures.
-01:24:56|They are likely checking the pressure difference between the oxygen circulating in their suits and in the cabin. The pressure is kept higher in the suit circuit to avoid the oxygen/nitrogen mixture in the cabin leaking into their suits.
-01:22:56|These circuit breakers supply power to the EDS - Emergency Detection System, and the ELS, or Earth Landing System. Both need to be powered up for the ascent so that the first can detect excessive attitude changes during atmospheric flight, and in case of a catastrophic failure of the launch vehicle, so that the second system will ensure a safe splashdown of the Command Module in the Atlantic Ocean.
-01:22:37|The computer in the Instrument Unit can have some of its programming remotely updated via a radio link. This switch selection inhibits that for the moment.
-01:22:37|The ascent of the Saturn V-Apollo stack is not controlled from the spacecraft but instead from within the booster. A 1-meter-tall segment sits on the top of the S-IVB third stage of the booster and contains its own independent guidance and control systems used for the first phase of the mission.
-01:22:37|The Instrument Unit, or IU, is built by IBM. At its core are the Launch Vehicle Digital Computer (LVDC) that will perform all the necessary control functions during ascent, and the ST-124 inertial platform capable of sensing changes in their attitude and acceleration.
-01:22:37|The equipment installed into the Instrument Unit turns the Saturn V into what can be considered a third spacecraft in the Saturn-V-Apollo stack.
-01:22:37|Directly in front of the three-man crew is the Master Display Console. 419 switches, circuit breakers and dials are accompanied by dozens of gauges, talkbacks and other displays that provide the crew with information about the onboard systems and their status. Some of its switches they use constantly, others are turned into the On position before launch and never touched again. Knowing each of them and their required position is a must, however.
-01:18:51|The instrument known as the Q-ball is positioned on the very tip of the Launch Escape Tower sitting on top of the Command Module. Eight holes in the dome are used to gauge air pressure. During the ascent, they provide information about air resistance, as well as the angle of attack of the vehicle. In an abort situation, this will alarm the EDS to the booster going out of control.
-11:16:22|These are attitude angles as read out from the Flight Director/Attitude Indicator (FDAI). 162&deg; represents a heading of 72&deg; east of north (90 + 72 = 162).
-01:10:04|Although the SPS engine in the Service Module will normally only be used for the first time for a possible course correction after they've been propelled towards the Moon, in case of a high altitude launch abort it can also be used to push the Command Module away from the Saturn V booster and even continue on to achieve orbit.
-00:57:49|<b>Lovell, from <span class="attribution">1970 Technical debrief:</span></b> &quot;In comparing this part of the flight preparation with Apollo 8, I can say that it was a lot more comfortable on Apollo 13. On Apollo 8, I was very cold during this period, and I suspect they've changed the Environmental Control System. It was very comfortable this time,&quot;
-00:56:54|Mattingly was indeed in Houston at the time of the launch, not witnessing it from a beach near Cape as depicted in the popular Ron Howard movie.
-00:56:54|Milton Windler is serving as the Lead Flight Director for the first time during Apollo 13. He will also superwise the launch along with his team of flight controllers in Mission Control.
-00:56:54|The Flight Director holds immense power in the Apollo organization when he is on duty. The mission rules stipulate this very clearly. <b>&quot;The Flight Director may, after analysis of the flight, choose to take any necessary action required for the succesful completion of the mission.&quot;</b>
-00:56:54|Flight Directors and their control teams work in shifts, each led by one of the Directors. Four teams were on duty for Apollo 13. They identified themselves with color terms. Milton Windler's Maroon Team was accompanied by Gene Kranz's White Team, Glynn Lunney's Black Team and Gerry Griffin's Gold Team.
-00:56:54|Range safety refers to the self destruct system carried on every element of the Saturn V booster. If a catastrophic failure were to occur and the mission had to be aborted during the launch, then once the Command Module is separated by the automatic Emergency Detection System, a protected radio transmitter will be used to send the secret auto-destruct code into the launch vehicle. This will detonate shaped charges in the propellant tanks to rupture them and disperse their contents and hence prevent a potentially massive explosion upon impact.
-00:42:49|The gear box is on the spacecraft main hatch, which will be latched shut.
-00:41:05|The Pyro Arm switches are such critical controls in terms of safety that they have a locked guard over them up until just before the prime crew enters the cockpit. Turning them to the On position arms the abort system, which they do not want to activate accidentally. The cover is removed with the help of a physical key put into the lock.
-00:40:01|Riding on the very top of the stack is the LES - Launch Escape System. It is a solid-fueled rocket motor which, when activated by an abort command, will fire and pull the Command Module away from a possibly violently exploding Saturn V. Now activated, it can even be used while the stack is still on the launch pad, should there be an emergency where the crew has no time to evacuate the spacecraft.
-00:40:01|The LES was tested several times under simulated abort conditions - and one real abort when an abort test suffered a booster failure and the EDS had to cope with a real emergency - thereby proving the concept.
-00:24:44|This is where they start going down the Boost-Insertion checklist, found in their Launch Checklist. It will provide the crew with operational instructions up until the end of the Translunar Injection phase.
-00:20:29|Jim lists the RCS jets on the four quads around the Service Module, used for fine maneuvers while in space. Switches allow them to select the electric power source for each of them. Half of them are on Main Bus A, the other half on Main Bus B.
-00:20:29|Hypergolic fuels are an elegant solution to many issues rocket engines face, especially those designed to operate for long periods and repeatedly, such as the RCS jets. They ignite on contact with each other, which eliminates the need for a separate ignition system. A thruster merely requires the propellants to be injected into its combustion chamber and it will work. The fuels are also relatively stable in their liquid form, and do not need to be carefully conditioned, such as the very volatile cryogenic propellants used in the Saturn V. In space, the extremely toxic nature of the monomethyl hydrazine and nitrogen tetroxide is also not an issue.
-00:13:28|Jim reads the total attitude of the spacecraft, determined on the three axes of motion. Their roll is calculated at 90 degrees plus their launch azimuth - 72 degrees - resulting in the 162 degrees he reads at the moment. The pitch is 90 degrees, as appropriate - that indicates that they are 'standing' with their nose pointing directly above. Their yaw is zero.
-00:11:14|They perform a series of radio checks, first with Launch Control Operations in Kennedy Space Center, then with the Mission Control Center located in Houston, Texas. Fred addresses Houston as 'Joe', referring to the CapCom, astronaut Joe Kerwin, who is manning that post in the Mission Control Operations Room.
-00:10:47|Network is the Mission Control station responsible for ensuring the working of the MSFN - Manned Spaceflight Network. They are now checking in with the stations covering the Atlantic Ocean, which is the launch path of the Saturn V.
-00:10:41|MILA, or Merritt Island Launch Annex, is the local radio and tracking station at the space center at Cape.
-00:10:37|The next tracking station going east is on the island of Bermuda.
-00:10:34|The tracking ship <i>Vanguard</i> is parked in the Atlantic, to provide radio coverage in an area with no land stations. Despite some earlier technical issues, they are ready to support the mission.
-00:10:32|Moving towards the continent, the next tracking station is at the Canaries Islands off the coast of West Africa.
-00:10:23|Jack has set the Emergency Detection System to Auto mode, which will enable an automatic abort under particular conditions. These would be a launch vehicle structural failure, a dangerous drop in the first stage thrust (usually indicating at least two engines failing) or rates in excess of 4 degrees/second in pitch or yaw and 20 degrees/second in roll. The two conditions besides the structural failure can be manually disabled with switches on the control console.
-00:10:18|This allows the EDS to perform an automatic abort of the mission should the launch vehicle tumble out of control, based on the pre-programmed figures.
-00:10:15|This switch selection allows the EDS to perform an automatic abort should two engines go out during the firing of the S-IC first stage.
-00:10:04|The PAO announcer mentions multiple start tanks in the third stage (the S-IVB). In fact, there is only one. Each J-2 engine has a start tank filled with hydrogen. At engine start, this hydrogen is released through the turbopumps to get them spinning. Since the third stage has only a single J-2, it has one start tank.
-00:09:47|A remarkable operation takes place here. Fred has applied power to the fuel cell reactant valves to make sure that the magnetic solenoid valves are not accidentally shut off by the G forces during the launch.
-00:04:10|Five lights go on in the Main Display Console, to indicate the five engines of the S-IC first stage of the Saturn V.
-00:03:42|Jack is most likely talking about the onboard computer display, where the program indicator should be showing 02 - Program 2. This is a pre-launch program meant to orientate the onboard gyroscopic platform.
-00:03:42|The computer Display and Keyboard (DSKY) holds a central location, positioned so that both the Commander and the Command Module Pilot can operate and observe it. The computer itself physically sits beyond their feet, secured in the lower compartment wall. The computer determines their position and their attitude, calculates trajectories and firings of their main engine or the maneuvering thrusters. The crew communicates with the computer through a numeric keyboard used to input commands in the form of Verbs and Nouns. These linguistic terms are not merely symbolic, but reflect the format of the user interface. The computer displays its information in the form of three five-digit lines, also knows as registers.
-00:03:31|Jack is noting that the computer is displaying Verb 75. Verb 75 is a backup command to be used if the computer does not automatically receive the so-called lift-off discrete, a signal that means they have begun to rise from the pad and for the computer to proceed to Program 11, which it is to run during the ascent. Should they reach the end of the countdown and the computer fails to go to Program 11 automatically, only then will they press ENTER on their computer keyboard to start it up. Program 11's function is to shadow the guidance of the Saturn V. It does not control the vehicle, which is controlled from within the Saturn V's Instrument Unit.
-00:02:52|A high tech tape recorder, utilizing a magnetic tape, will record onboard instrumentation data to be played back to Mission Control later on. It will also record the onboard conversations of the crew on a separate track, which is also similarly accessible.
-00:02:52|High-presure helium is pumped into the tanks from the ground support equipment to begin initial pressurization of the fuel and oxidizer tanks. Once the external connections are sealed off, internal helium tanks will maintain the tank pressurization until engine start. After that, the engines generate gas pressure that is fed via piping into all tanks except the RP-1 tank to pressurize them. The RP-1 tank is pressurised from the onboard helium supply throughout the S-IC's flight.
-00:02:52|Cold gaseous nitrogen is blown into machinery spaces inside each of the three stages of the Saturn V, to condition them.
-00:02:07|Normally, a glycol-water mix is circulated in the cooling system and to radiator panels on the surface of the Service Module. For the launch, however, they take the radiators out of the circuit by pulling a manual lever. The friction between the skin of the spacecraft and the air around them will heat the skin as they ascend, which makes the radiators incapable of cooling.
-00:01:06|Onboard the Command Module, Fred Haise has set the two Main Bus Tie switches to On position. This connects the three Command Module batteries into the Main Buses that are responsible for supplying all electric power to the spacecraft. While the spacecraft draws its power from the onboard fuel cells, the ascent is a high demand situation and the energy stored in the batteries can be used to balance the loads put on the power generation system.
-00:01:06|The batteries will also act as a backup should any problems arise with the Electric Power System during the extremely crucial launch phase. This could be a failure of part of the power distribution system, or one of the fuel cells, for example. This redundancy offered by the batteries was demonstrated dramatically during the launch of Apollo 12 where a lightning strike disabled all the fuel cells, the guidance system and the onboard instrumentation. The batteries being on the line allowed them to troubleshoot their issues and continue onto an entirely successful lunar landing mission.
-00:01:06|Swing arm 1 - or service arm 1 - has been used to top off the S-IC stage with liquid oxygen up until this point.
-00:00:51|Up until this point, the launch vehicle has received external power through the support arms. This is to save battery powered inside the Saturn V to minimize the size of the batteries needed to carry on the rocket, of course.
-00:00:34|The last prescribed action for the crew before the launch is for the Commander to press the GDC Align button on his console. It gives the backup guidance system the numbers that define the spacecraft's attitude as measured by the primary guidance system to ensure that both of them have an identical idea of the vehicle's attitude at launch.
-00:00:34|A certain amount of knowledge about the anatomy of the engine will help to understand its function. A large combustion chamber and bell have an injector plate at the top - not unlike a giant showerhead - through which RP-1 kerosene fuel and liquid oxygen (LOX) are injected at high pressure. Above the injector is the LOX dome which also transmits the force of the thrust from the engine to the rocket's structure. A single-shaft turbopump is mounted beside the combustion chamber. The turbine at the core of the turbopump is at the bottom and is driven by the exhaust gas from burning RP-1 and LOX in a fuel-rich mixture in a gas generator. This way, once started, the engine produces its own operating power. After passing through the turbine, the exhaust gas continues into a heat exchanger, then to a wrap-around exhaust manifold which feeds it into the periphery of the engine bell. The final task for these hot gases is to cool and protect the nozzle extension from the far hotter exhaust of the main engine itself. The nozzle is the visible cone-shaped part of the engine and what people looking at it will probably perceive as the 'real' engine, although the combustion happens above it. The purpose of the nozzle is to direct the extremely hot, energetic gas molecules in the opposite direction to the spacecraft's desired direction - hence generating the actual propulsion. Also above the gas-driven turbine on the same drive shaft is the fuel pump with two inlets from the fuel tank and two outlets going, via shut-off valves, to the injector plate. A line from one of these 'feeds' supplies the gas generator with fuel. Fuel is also used within the engine as a lubricant and as a hydraulic working fluid - This keeps the weight down. Before launch, RJ-1 ramjet fuel is supplied from the ground for this purpose. And then at the top of the turbopump shaft is the LOX pump with a single, large inlet in-line with the turboshaft axis. This pump also has two outlet lines, with valves, to feed the injector plate. One line also supplies LOX to the gas generator. The interior lining of the combustion chamber and engine bell consists of a myriad of pipework through which a large portion of the fuel supply is fed before it goes into the actual combustion chamber to be burnt. This cools the chamber and bell structure while also pre-warming the fuel.
-00:00:34|The last important component to note is an igniter, containing a cartridge of hypergolic fluid with burst diaphragms at either end, and located in the high pressure fuel circuit. It has its own inject point in the combustion chamber. Upon ignition command a mixture of triethylboron with 10-15 per cent triethylaluminium is released into the combustion chamber.
-00:00:34|The function of a hypergolic igniter is rather simple. A great deal of heat is needed to light the RP-1 and LOX propellant that is being pumped into the engine. The mixture of triethylboron and triethylaluminium is hypergolic with oxygen, meaning that once they come in contact with the LOX inside the combustion chamber, they will combust violently. This will provide the starting 'fire' to start the engine properly.
-00:00:34|Every liquid fuel rocket engine on the Saturn V-Apollo stack, except for the F-1 and J-2 engines, employed hypergolic propellants. This was done for the ease of storage and the ensuing reliability of function.
-00:00:34|Of the 110.6-metre height of the entire Apollo 15/Saturn V stack, 42.1 metres comprise the S-IC first stage. Five F-1 engines are clustered at the bottom of the stage to provide 34,025 kN (7,700,000 pounds) of thrust in total. The propellants used are RP-1 (Rocket Propellant-1 or highly refined kerosene) as the fuel and LOX as the oxidiser.
-00:00:34|Guidance Release means that the mechanically suspended inertial guidance unit in the Saturn V's IU Instrument Unit is no longer being held with respect to the rotation of Earth and is now free to begin to sense the spacecraft motion and acceleration.
-00:00:34|Service arm 2 is retracted. It provides power and environmental control to the S-IC stage.
-00:00:34|While the PAO's countdown is heard on the public radio transmission, the crew receives their own countdown from astronaut Paul J. Weitz in Launch Control Center, where he has been monitoring the launch procedures as the 'Stoney' CapCom.
-00:00:34|The ignition sequence of an F-1 engine is a complicated affair with many interrelated events happening almost simultaneously. At T minus 8.9 seconds, a signal from the automatic sequencer fires four pyrotechnic devices. Two initiate combustion within the gas generator while another two cause the fuel-rich turbine exhaust gas to ignite when it enters the engine bell. Electric wire links are deliberately burned away by these igniters to generate an electrical signal to move the start solenoid. The start solenoid directs hydraulic pressure still provided from the ground supply to open the main LOX valves. LOX begins to flow through the LOX pump, starting it to rotate, then into the combustion chamber. The opening of both LOX valves also causes a valve to allow fuel and LOX into the gas generator, where they ignite and accelerate the turbine connected to the gas generator's output. Fuel and LOX pressures rise as the turbine gains speed. The fuel-rich exhaust from the gas generator ignites in the engine bell to prevent backfiring and burping of the engine. The increasing pressure in the fuel lines opens another valve, the igniter fuel valve, letting fuel pressure reach the hypergol cartridge which promptly ruptures. Hypergolic fluid, followed by fuel, enters the chamber through its own ports where it spontaneously ignites on contact with the LOX already in the chamber.
-00:00:34|Rising combustion-induced pressure on the injector plate actuates the ignition monitor valve, directing hydraulic fluid to open the main fuel valves. These are the valves in the fuel lines between the turbopump and the injector plate. The fuel flushes out ethylene glycol which had been preloaded into the cooling pipework around the combustion chamber and nozzle. The heavy load of ethylene glycol mixed with the first injection of fuel slows the build-up of thrust, giving a gentler start. Fluid pressure through calibrated orifices completes the opening of the fuel valves and fuel enters the combustion chamber where it burns in the already flaming gases ignited by the hypergol cartridge. The exact time that the main fuel valves open is sequenced across the five engines to spread the rise in applied force that the structure of the rocket must withstand.
-00:00:34|As fuel and LOX flow increase to maximum, the rise in chamber pressure, and therefore thrust, is monitored to confirm that the required force has been achieved. With the turbopump spinning at full speed, fuel pressure exceeds hydraulic pressure supplied from ground equipment. Check valves switch the engine's hydraulic supply to be fed from the rocket's fuel instead of from the ground.
-00:00:34|0.3 seconds after range time start, the so-called first motion is detected when the Saturn V unseats from the launch pad. This starts the clock, and the mission officially begins.
-00:00:34|Three tail service arms supply connections to the S-IC stage. They are retracted at lift-off.
-00:00:34|Four holddown arms are located on the Mobile Launcher and hold the Saturn V stack in place during assembly, before launch and during lift-off. Each holddown arm can withstand 700,000 pounds of force. During launch, they keep the vehicle steady while the five first stage engines come up to full thrust. The holddown arms are also used to literally hold the launch vehicle back in the sense of not allowing it to simply lurch off the launch pad. A tapered pin system, with a bracket in the holddown arm and a die on the Saturn V, slows the lift-off process for the first six inches of travel, sufficient to maintain the dynamic loads generated by the massive engines within the structural limits of the Saturn V vehicle.
-00:00:34|Five service arms remain connected to the booster up until the point of lift-off. The first motion of the spacecraft triggers the system to separate the service arms, which will then swing back and out of the way.
000:00:01|The lift off is announced by astronaut Paul Weitz from Launch Control.
000:00:01|The moment the clock starts, the mission will begin to follow a carefully arranged schedule known as the <a href="fplan/a13-flightplan-19700316" target="_blank">Flight Plan</a>. This thick 366-page document is the basic 'script' of the mission.
000:00:01|The Flight Plan is divided into six sections. Section I has general notes on the mission and its profile, while Section II lists the mission objectives. Section III, which is of course the thickest one, consists of 192 pages. Most pages cover one hour of flight time, although a 2 hours per page format is used for some quiet periods such as when the crew is asleep. Section IV has various charts on the spacecraft's consumables. Section V is a quick reference to the whole mission timeline, and the small Section VI on the very back has information on backup flight plans should they fail to leave Earth orbit for example, and have to commit to performing a much less glamorous mission.
000:00:01|An annotated sample page of the Flight Plan <a href="pics/FPannotations.png" target="_blank">can be viewed from this link.</a>
000:00:01|The Flight Plan does not contain actual instructions on how to operate the spacecraft. While the Flight Plan might say something like "Perform Stage Separation", the actual operating procedures are usually held in the checklists carried onboard. For time critical phases and complex phases of the mission, cue cards have been made that contain the basic procedures. These can be Velcroed onto the Main Display Console for easy reference without having to look away from the instrumentation.
000:00:01|A diagram from Apollo 12 flight materials showing the various locations of the cue cards <a href="pics/cuecardloc.png" target="_blank">can be viewed here.</a>
000:00:01|An example launch cue card from Apollo 12 - very similar to those flown onboard Apollo 13 considering their nearly identical launch vehicle and mission profiles - <a href="pics/CDRcuecard1.png" target="_blank">can be viewed here.</a>
000:00:02|A digital clock is set to start at lift-off, as well as the Event Timer, which starts counting from a preset time whenever set by the crew. This tells them how long they are into powered flight, and what to expect when all goes according to the plan.
000:00:02|'Commit' means that the launch will now happen, one way or another.
000:00:02|With the liftoff, the all-important crew abort system assumes Mode IA. Should there be a catastrophic failure of the booster during the first 42 seconds of powered flight, this mode will activate either automatically or at a crew command. In a IA abort, the Launch Escape System solid rocket engine will fire while automatic pyrotechnics separate the Command Module from the Service Module. At the same time, a small solid rocket motor known as the Pitch Control Motor will fire sideways to push the Command Module in a downrange direction, away from the trajectory of the Saturn V launch vehicle. RCS propellants in the Command Module are rapidly dumped through vents in the heat shield to protect the parachutes from the toxic chemicals they are comprised of. A few seconds later, a pair of small wings known as canards will snap open on the Launch Escape Tower and are used to modify the airflow around them and turn the Command Module to a suitable attitude for beginning a normal landing sequence, which will lead to splashing down into the Atlantic somewhere off Florida.
000:00:03|Program 11 is known as the Earth Orbit Insertion Monitor. The computer runs Verb 06, Noun 62, which displays their velocity (in ft/s), rate of climb (ft/s) and their current altitude in nautical miles. Note that the computer does not have display capacity for the units nor for the decimal point! The crew had to know what they were looking at, and mentally make such notes.
000:00:03|To make the Program 11 display useful to the crew, a card is provided that contains the expected values for their velocity (V<sub>I</sub>), the rate of climb (known as H-dot) and and their current altitude. This allows them to compare the computer readout to the pre-calculates values on the card and monitor the progress of their ascent.
000:00:03|Notice that V<sub>I</sub> does not start to increment from zero, but instead starts from 1,341 ft/s. This is the velocity that is imparted on the vehicle by the rotation of the Earth itself.
