-000031|AFJ||A large combustion chamber and bell have an injector plate at the top, through which RP-1 fuel and LOX are injected at high pressure through 2,816 holes. Above the injector is the LOX dome which also transmits the force of the thrust from the engine to the rocket's structure. A single-shaft turbopump is mounted beside the combustion chamber. The turbine section of this turbopump is at the bottom and is driven by the exhaust gas from burning RP-1 and LOX in a fuel-rich mixture in a chamber called the gas generator. After they power the turbine, these gases pass through a heat exchanger, then to a wrap-around exhaust manifold which feeds them into the periphery of the engine bell. The final task for these hot gases is to cool and protect the nozzle extension from the far hotter exhaust of the main engine itself.
-000031|AFJ||Directly above the turbine, on the same shaft, is the fuel pump with two inlets from the fuel tank and two outlets that feed high pressure fuel, via shut-off valves, to the injector plate. A line from one of these feeds supplies the gas generator with fuel. Fuel is also used within the engine as a lubricant and as a hydraulic working fluid, though before launch, RJ-1 ramjet fuel is supplied from the ground, it being more suited for this purpose. At the top of the turbopump shaft is the LOX pump with a single, large inlet in-line with the turboshaft axis. This pump also has two outlet lines, with valves, to feed the injector plate. One line also supplies LOX to the gas generator.
-000031|AFJ||The interior lining of the combustion chamber and engine bell consists of a myriad of pipework through which a large portion of the fuel supply is fed. This cools the chamber and bell structure while also pre-warming the fuel. To ensure ignition, a cartridge of fluid sits in a branch of the high pressure fuel circuit. It has burst diaphragms at either end and its own inject points on the face of the injector plate. This fluid is triethylboron with 10-15 per cent triethylaluminium (known as TEA/TEB) and it is pyrophoric (i.e. self igniting) in the presence of liquid oxygen. Older documents refer to this substance as being hypergolic.
-000031|AFJ||At about T minus 8.9 seconds, a signal from the automatic sequencer initiates a number of automatic operations in the engine which includes the firing of four pyrotechnic devices. Two of them are mounted inside the nozzle extension and cause the fuel-rich turbine exhaust gas to ignite when it enters. Another two initiate combustion within the gas generator. Links are burned away by these igniters to generate an electrical signal to move the start solenoid. The start solenoid directs hydraulic pressure from the ground supply to open the main LOX valves. LOX begins to flow through the LOX pump, causing it to begin slowly rotating' The LOX then flows through the injector into the combustion chamber. The opening of both LOX valves also causes another valve to allow fuel and LOX into the gas generator, where they ignite and their exhaust gas cause the turbine to accelerate. Fuel and LOX pressures rise as the turbine gains speed. The fuel-rich exhaust from the gas generator ignites in the engine bell to prevent backfiring and burping of the engine. The increasing pressure in the fuel lines opens a valve, the igniter fuel valve, which lets fuel pressure reach the igniter cartridge which promptly ruptures. TEA/TEB fluid, followed by fuel, enters the chamber through its ports where it spontaneously ignites on contact with the LOX already in the chamber.
-000031|AFJ||Rising combustion-induced pressure on the injector plate actuates the ignition monitor valve, directing hydraulic fluid to open the main fuel valves. These are the valves in the fuel lines between the turbopump and the injector plate. The fuel flushes out ethylene glycol which had been preloaded into the cooling pipework around the combustion chamber and nozzle. The heavy load of ethylene glycol mixed with the first injection of fuel slows the build-up of thrust, giving a gentler start. Fluid pressure through calibrated orifices completes the opening of the fuel valves and fuel enters the combustion chamber where it burns in the already flaming gases. The exact time that the main fuel valves open is sequenced across the five engines to spread the rise in applied force that the structure of the rocket must withstand.
-000031|AFJ||This diagram shows how the thrust rose during the start-up of each engine. It takes two seconds for full performance to be attained on all engines once the first has begun to increase. The engines are started in a staggered 1-2-2 sequence so that the rocket's structure would be spared a single large load increase, with the centre engine being the first to start. The outboard engines exhibit a hiccup in their build-up due to the ingestion of helium from the pogo suppression system installed in each one. The centre engine does not have this installed.
-000031|AFJ||As the flow of fuel and LOX rises to maximum, the chamber pressure, and therefore thrust, is monitored to confirm that the required force has been achieved. With the turbopump at full speed, fuel pressure exceeds hydraulic pressure supplied from ground equipment. Check valves switch the engine's hydraulic supply to be fed from the rocket's fuel instead of from the ground.
-000031|AFJ||Public Affairs Officer Jack King, whose coolness is legendary, finally succumbs to the tension and is clearly heard to say "all engine running" instead of "all engines running".
0000000|AFJ||As the vehicle begins to rise, disconnection of an umbilical triggers the start of time base 1 in the Saturn V's control system. This sequence of events is concerned with the operation of the S-IC (except guidance) through most of its powered flight.
0000004|AFJ||As planned, control of the flight now passes from the Launch Control Center at Cape Kennedy, Florida to the Mission Control Center in Houston, Texas. There, communication with the crew is handled by an astronaut sitting at the CapCom console; in this case, Bruce McCandless. The PAO also switches, and Jack King relinquishes the commentary to the Houston PAO, whose voice is heard from now on.
0000015|AFJ||When it sat on the launch pad, the space vehicle's coordinate system matched the cardinal points of Earth's geograpic system. Its X-axis pointed straight up and its Y-axis pointed to true north. The third component of this system, the Z-axis, therefore was pointed directly west. Before it begins to tilt over, the vehicle needs to roll 18&deg; so that the minus X-axis, previously facing east, faces along the planned heading, in this case 72&deg; east of north. Then the tilt motion will be a simple pitch motion around the Y-axis.
0000015|AFJ||Prior to the roll maneuver, the vehicle executed a small yaw maneuver to deliberately lean away from the launch tower during its first few seconds of ascent.
0000015|AFJ||20.6 seconds after launch, time base 1 aims the four outboard engines slightly away from the centreline of the vehicle. This is in case an outboard engine fails whereupon the resultant off-centre thrust vector would be nearer to acting through the centre-of-mass of the rocket.
0000042|AFJ||Like the Space Shuttle that came after it, the flight of a Saturn V had defined times during which the means by which the crew could escape from a failing vehicle were defined. Unlike the Shuttle with its solid rocket boosters which gave no escape option during their operation, the Saturn had so-called 'abort modes' throughout its ascent, even during first stage boost. One of the advantages of liquid-propelled rockets is that they can be shut down. Solid motors will burn until they are done.
0000042|AFJ||For the first two abort modea, one-alpha and one-bravo, rotation rates exceeding &plusmn;4&deg; per second in pitch and yaw, &plusmn;20&deg; per second in roll will entail an abort.
0000042|AFJ||The first 42 seconds are flown in abort Mode One-Alpha. If things went wrong with the launch vehicle during this time, the Launch Escape Tower (LET) would lift the Command Module away from the booster. However, at this early stage, the CM needs to be taken away out to sea as the vehicle has not yet imparted much horizontal velocity. To achieve this in a One-Alpha abort, a small 'pitch control' motor would additionally fire to send the CM away from the vicinity of the impending conflagration. The CM then goes through an automatic sequence to carry out a safe landing on Earth.
0000042|AFJ||Mode One-Bravo is similar except the pitch control motor would not be required since the vehicle would have tilted over enough to aim an escaping CM out to sea. Instead, during a One-Bravo abort, a pair of canards at the tip of the LET would deploy to force the CM-tower combination to adopt a CM-first attitude. This was because hypersonic testing had shown that the CM-LET combination had a stable tower-first attitude. This mode extends to about 35.5 km altitude.
0000123|AFJ||As it flies through the air, the rocket must withstand an aerodynamic pressure imparted by its speed through the molecules of the atmosphere. This is like the pressure felt on a hand stuck out of the window of a fast-travelling car. In the rocketry situation, two things are happening to vary this pressure: the vehicle's rising speed makes it higher; the rapidly thinning atmosphere brings it down. The interaction of these two variables leads to a point in the ascent when the aerodynamic pressure, denoted by the letter 'Q', reaches a peak. This is known as Max-Q and is the point when weaknesses in the rocket's structure are most likely to be found out, especially if it has any slight sideways motion through the air. Max-Q occurs at 1 minute and 23 seconds into the flight.
0000159|AFJ||Mode One-Charlie begins at an altitude of about 30.5 km. At this altitude and beyond, the air is too thin for the LET canards to be effective so control of the CM's attitude during an abort would initially go to the its maneuvering thrusters. The acceptable range of vehicle rotation is altered and is now &plusmn;9&deg; per second in pitch and yaw, &plusmn;20&deg; per second in roll.
0000219|AFJ||135 seconds after the start of time base 1, its programming shuts down the central or inboard engine of the Saturn V in order to limit the vehicle's rapidly rising acceleration. There are two reasons for this rise. The first and dominant reason is that the mass of the vehicle as a whole is dropping by over 13 metric tons every second. As a result, the engines have a decreasing mass to push against. A lesser factor is the rising efficiency of the engines as they ascend out of sea-level air pressure into the near vacuum of the upper atmosphere. At sea level, the atmosphere acts somewhat as a cap on an engine's nozzle, getting in the way of the exiting gases. In a vacuum, the exhaust gases can exit without hindrance. The result on the F-1 is a 20 per cent rise in thrust. As the acceleration nears 4g, the shutdown of the inboard engine reduces it by one fifth.
0000219|AFJ||This graph is redrawn from the AS-506 Flight Evaluation Report. It shows how the acceleration experienced by the crew varies over the course of the Saturn's ascent. The key events in the graph are: <ol> <li>Lift-off under S-IC power. Note how the acceleration rises rapidly as the propellant tanks empty and the engines increase in efficiency.</li> <li>Cut-off of the central or inboard engine engine of the S-IC as acceleration nears 4g.</li> <li>Cut-off of the remaining four outboard engines of the S-IC at a peak of 4g.</li> <li>S-II stage ignition. Note the reduced angle of the graph. Although the mass of the first stage has been discarded, the thrust of the S-II stage is one ninth of the final S-IC thrust.</li> <li>Cut-off of the inboard engine of the S-II at a peak of approximately 1.8g.</li> <li>Change in mixture ratio caused by the operation of the PU valve. The richer mixture reduces the thrust slightly but also increases engine efficiency.</li> <li>Outboard engine cut-off of the S-II at approximately 1.7g.</li> <li>S-IVB stage ignition. Note again the reduced angle of the graph caused by the thrust being cut by a fifth.</li> <li>With the cut-off of the S-IVB's first burn, the vehicle is in orbit and the acceleration drops to zero.</li> </ol> The 4g experienced at the end of the S-IC burn is the highest that will be reached during ascent. The only time a greater g-force will be experienced during the mission is upon re-entry at the end when over 6g will be imparted on the crew.
0000219|AFJ||With the shutdown of the centre engine, the IU looks to see that the vehicle has gained sufficient velocity. If it has, then it begins time base 2 which will coordinate the end of the S-IC's flight, first by arming the separation pyrotechnics and by enabling the systems that detect the depletion of the S-IC tanks.
0000219|AFJ||The Saturn's guidance computer then performs 'tilt arrest'. Throughout the S-IC burn (and for the start of the S-II), the vehicle has been flying a series of pre-programmed maneuvers called the tilt sequence. The yaw at launch and the roll to align the rocket with the launch azimuth were two of these. The major maneuver of the tilt sequence has been a slow tilt around the pitch axis towards horizontal as the vehicle climbs. Note that this form of guidance is not trying to aim for a particular point. Though it is taking account of where it is and how any wind is affecting it, it is not attempting to correct for it and so it is described as open-loop guidance. At the end of the S-IC burn when staging takes place, it is no longer desirable to have the vehicle rotating, so the tilt maneuver is stopped or arrested.
0000219|AFJ||When level sensors detect that the S-IC tanks are about to empty, a signal is sent to shut down the four remaining F-1 engines. This signal also initiates time base 3 which will coordinate all the events surrounding staging and the flight of the S-II (apart from guidance).
0000244|AFJ||The S-IC first stage has shut down and separated from the S-II second stage.
0000244|AFJ||The sequence for separation is as follows: Half a second after shutdown of the first stage, four ullage motors mounted around the interstage are ignited. One fifth of a second later, a command is sent to fire the first separation explosive charge and to ignite eight retro rockets mounted in the conical fairings near the base of the S-IC. This results in two sets of rockets firing in opposite directions to pull the two sections of the vehicle apart once they are physically separated. 0.7 seconds later, the J-2 engines on the S-II stage receive their start command.
0000244|AFJ||The interstage ullage rockets were eventually deleted from the later Saturn Vs. Ullage is a brewer's term for the space in a barrel taken up by air rather than liquor. The rocket people modify its use to mean the establishment of a similar non-liquid space at the opposite end of a tank from the outlet so that only liquid leaves the tank with a degree of pressure to help it flow to the engine. This is usually achieved by firing small rockets to settle the tank's contents to one end.
0000246|AFJ||The S-II stage carries five uprated J-2 engines which burn LH<sub>2</sub> and LOX to produce a total of 5,141 kN (1,155,859 pounds) thrust. The engine design allows for restarting in flight but this feature is only implemented in the single engine used in the S-IVB.
0000246|AFJ||The thrust chamber and bell of each engine is fabricated from stainless steel tubes brazed together to make a single unit. Supercold LH<sub>2</sub> is pumped through these tubes to cool the thrust chamber and simultaneously turn the fuel to a gas. The engine carries two separate turbopumps, both powered in turn by the exhaust from a gas generator which burns the stage's main propellants. The hot gas exhaust is fed from the gas generator, first to the fuel turbopump, then to the LOX turbopump before being routed to a heat exchanger and finally into the engine bell where its partial combustion is completed. The fuel and LOX outputs of both turbopumps are fed, via main control valves, to the thrust chamber injector via the LOX dome. Unlike the copper-faced injector of the F-1, the J-2 injector face is fabricated from layers of stainless steel mesh sintered into a single porous unit. A solid LOX injector behind this has 614 posts which pass LOX through holes in the injector face and into the combustion chamber. Each post has a concentric fuel orifice around it and these orifices are attached to the porous injector. The gaseous fuel passes around each LOX tube, atomising the liquid as it emerges. Delivery is arranged to ensure that about 5 percent of the gaseous hydrogen seeps through the injector face to keep it cool, the rest passing through the annular orifices.
0000246|AFJ||Valves are provided to bleed propellant through the supply system well before ignition to chill all components to their operating temperatures otherwise gas would be formed which would interfere with the engine's use of propellant as a lubricant in the turbopump bearings. The ASI (Augmented Spark Igniter) is mounted in the centre of the injector face and fed with propellant. Energised by sparks at the start of a burn. it provides a flame to initiate and maintain full combustion.
0000246|AFJ||A tank of gaseous helium is fabricated within a larger tank of gaseous hydrogen. This is the Start Tank. The helium provides control pressure for the engine's valves while the hydrogen is used to spin up the turbopumps before the gas generator is ignited. A PU (Propellant Utilization) valve on the output of the LOX turbopump can open to reduce the LOX flowrate. This adjusts engine thrust during flight to optimise stage performance.
0000246|AFJ||To start the J-2 engine, spark plugs in the ASI and gas generator are energised. The Helium Control and Ignition Phase valves are actuated. Helium pressure closes the Propellant Bleed valves, it purges the LOX dome and other parts of the engine. The Main Fuel valve and the ASI Oxidiser valves are opened. Flame from the ASI enters the thrust chamber while fuel begins to circulate through its tubular walls under pressure from the fuel tank. After a pre-set delay to allow the thrust chamber walls to become conditioned to the chill of the fuel, the Start Tank is discharged through the turbines to spin them up. This delay depends on the circumstances of the engine and the upcoming burn. A one-second delay is used for the S-II engines by virtue of them cooling each other in the confined space of the interstage. Half a second later, the Mainstage Control Solenoid begins the major sequence of the engine start. It opens the control valve of the gas generator where combustion begins and the resultant exhaust supplies power for the turbopumps. The Main Oxidiser valve is opened 14&deg; allowing LOX to enter the combustion chamber and begin to burn with the fuel which has been circulating through the chamber walls. A valve which has been allowing the gas generator exhaust to bypass the LOX turbopump is closed allowing its turbine to build up to full speed. Finally, the pressure holding the Main Fuel valve at 14&deg; is allowed to bleed away and the valve gradually opens, building the engine up to its rated thrust.
0000246|AFJ||As the thrust of each second stage engine reaches 65 per cent, it causes its indicator light on the Main Display Console to be extinguished.
0000315|AFJ||Between the first and second stages is a large ring with a height of 5.5 metres and 10 metres in diameter to match the stages above and below. This ring, the interstage, is there to make room for the S-II's engines which protrude some distance below the bottom edge of the stage's wall. The interstage, or skirt, exists in its form because of the need to separate the two stages across two planes.
0000315|AFJ||Were the interstage to stay with the S-IC, there is a danger that any slight rotation of the massive first stage would cause contact between the giant ring and the engine bells on the S-II. Therefore the first cut is made directly above the S-IC using a shaped explosive charge to sever tension ties that join the stages. This leaves the interstage attached to the S-II. However, the ring imposes a significant mass penalty on the second stage. So much so that it is considered a mandatory abort if the interstage doesn't separate. Once 30 seconds has passed after the first separation, enough time for the second stage engines to establish smooth acceleration with minimal rotation, another explosive charge severs the ties that hold the interstage just below the S-II's tank assembly.
0000315|AFJ||It is interesting to note that the interstage failed to separate on the Saturn V that lofted Skylab to space. Nevertheless, controllers allowed the S-II stage to continue and it successfully inserted the orbital workshop into orbit, benefitting from the lower overall payload that Skylab represented.
0000336|AFJ||Although Armstrong as commander has his own window through the Boost Protection Cover attached to the Launch Escape Tower, and Aldrin in the center couch can see through the hatch window above his head, Collins in the right-hand couch has had his windows covered up to this point.
0000336|AFJ||With the loss of the escape tower, the flight moves to abort mode two. Now if the vehicle goes awry, the CSM would separate from the Saturn and either the Service Module's main engine or its small thrusters would be used to gain distance before the CM continues to a normal landing in the sea.
0000336|AFJ||Six seconds after the jettison of the escape tower, the guidance mode of the Saturn changes from dumb to smart, from open loop to closed loop. This is the Iterative Guidance Mode (IGM) whereby the guidance system is now actively plotting a course to the point in space and velocity where it will insert the vehicle into orbit. While the Saturn was in the thicker parts of the atmosphere, it was undesirable to allow it to make large attitude changes, hence the pre-programmed tilt sequence. Now that the vehicle is essentially in a vacuum, the computer can react to its actual position and velocity and issue steering commands to the engines as required to reach its goal.
0000521|AFJ||COI is Contingency Orbit Insertion. It is essentially abort mode three and means that if the S-II were to fail, the S-IVB would have the capability to add sufficient speed for the Service Module's large main engine to complete the job and place the CSM in Earth orbit. Of course, the spacecraft would not be able to depart for the Moon as the S-IVB's power would have been consumed in reaching orbit. Instead, the spacecraft would embark on a planned for, but hopefully never used Earth orbit mission.
0000600|AFJ||In case the Service Module's engine has to be used in the event of an abort, power is applied to two gimbal actuators containing motors, clutches and jack screws that will rotate the engine in its mount so that its thrust can be applied through the spacecraft's centre of mass.
0000745|AFJ||Actually, it's just the one engine, the central engine in the cluster of J-2s. On earlier Saturn V flights, it was noted how severe vibrations would build towards the end of the S-II burn. This was caused by the centre engine, mounted on a set of cross beams, setting up a longitudinal vibration in those beams. The solution adopted from Apollo 10 onwards was to shut that engine down before the vibrations were expected.
0000824|AFJ||The J-2 engine included a valve that allowed the mixture ratio (MR, the ratio of oxidiser to fuel) to be altered during the burn. This MR change was made to maximise propellant utilisation, hence the name PU shift.
0000824|AFJ||On the S-II, the strategy was for most of the burn to be made at a high MR of 5.5:1 which also yielded the stage's maximum thrust. Once a specific velocity had been reached, which occurred 5 minutes, 31.8 seconds after the engines were commanded to start, the MR for the remaining four engines was reduced to 4.34:1 for the rest of the burn. The effect of this was two-fold: it reduced the thrust from the stage by a quarter but it also increased the specific impulse and therefore the efficiency of the engines. If engineers had the timing of the MR change right, the intention was that both the LH<sub>2</sub> and LOX tanks should both be as close as possible to depletion when sensors indicated it would be prudent to shut down the stage.
0000824|AFJ||On the very early Saturn V flights (Apollos 4, 6 and 9), the timing was based on a closed-loop decision. Level gauges within the tank monitored how the propellants were being consumed and the change made based on that data. However, mathematical modelling had shown benefits to an open-loop decision, one based on the change in MR occurring when a specific velocity had been reached.
0000901|AFJ||The signal to shut down the S-II's outboard engines also initiates time base 4 in the IU. Like the previous time base, this will coordinate the events around staging and the subsequent control of the third stage. In particular, time base 4 will shut down the S-IVB stage when orbital velocity has been reached.
0000919|AFJ||The sequence of events for the first ignition of the single J-2 engine in the third stage is essentially the same as for the engines in the S-II. The main change is that the supercold fuel is allowed to flow through the walls of the thrust chamber to condition it for three seconds, instead on one, before the Start Tank discharges through the turbines, spinning them up in preparation for operation. Although the engine is enclosed in its own interstage structure, its isolation from other cold engines means it needs a little longer to chill the thrust chamber. For its next burn in over two hours time, it will have been exposed to the Sun's heat amd will require 8 seconds to chill the pipes.
0000919|AFJ||This well-known footage shows the separation of an S-IVB second stage from an S-IB first stage during the ascent of AS-202, a Saturn IB launch vehicle, on 25 August 1966. It is the only time an S-IVB was successfully filmed separating and igniting. What distinguishes this stage from an S-IVB used on a Saturn V was that this type had three solid-fuelled ullage motors mounted on its aft skirt whereas a Saturn V's S-IVB only had two. The three exhaust fans emanating from these three motors are very apparent.
0000919|AFJ||After the film was exposed, the camera was ejected and parachuted into the ocean, to be located by radio and recovered.
0001142|AFJ||The signal to shut down the S-IVB's first burn also initiates time base 5. This will control the transition of the S-IVB to the upcoming period of orbital coast.
0001854|AFJ||'P52' refers to a program within the onboard computer with which Mike will realign the spacecraft's inertial platform.
0001854|AFJ||Before launch, the platform at the centre of the Inertial Measurement Unit (IMU) was aligned to match the orientation of the launch pad at the moment of launch. For mechanical reasons, the orientation of this platform is prone to drifting away from the intended orientation so at regular points throughout the flight, it is realigned. This tendency to drift is normally very small but the intense vibration and shock that is present during launch and ascent tend to exacerbate it. Controllers can see this misalignment by comparison with the Saturn's own platform so prior to the first P52 realignment of the flight, they pass up a rough estimate of how much misalignment the CMP can expect to compensate for. This is the 'delta azimuth correction' figure.
0001911|AFJ||At the moment that Apollo 11 was inserted into its parking orbit around Earth, an effort began to determine the shape of that orbit. In the first place, controllers wanted to be sure the stack had enough momentum to continue around Earth and was not about to re-enter the atmosphere. Then from an operational standpoint, a good understanding of the orbit was a necessary starting point when calculating the burn that will take the spacecraft to the Moon. Initial indications came from the spacecraft's computer and ground estimations. But as the spacecraft passes over tracking stations, each will add further data points, especially those in Australia which are essentially on the opposite side of the world and which will provide an antinode determination of the orbit.
0002352|AFJ||The Public Affairs Officer then replays a tape of the air/ground communication that covers the ascent phase but which excludes his original commentary. Meanwhile, on <em>Columbia</em>, the DSE recorder is placed into record mode. This records digital data from sensors around the spacecraft so that engineers will be able to study its health for those periods that it is out of direct communication. The DSE includes a voice track to record the conversations in the cabin which is later replayed, along with the digital data, at high speed to a ground station. It is normal practice for this equipment to record throughout the ascent but this was evidently missed on this occasion.
0002922|AFJ||Buzz is quoting from page 2-9 of the Launch Checklist. Now Mike and Neil will pick up on step 7 from halfway down that page, and this is to configure the Environmental Control System (ECS) for the mission now that the launch phase has been completed.
0002956|AFJ||A few minutes before launch, the spacecraft's glycol/water coolant was prevented from flowing through the Service Module's two large radiators. The heating effects of passing through the atmosphere at high speed rendered them unable to reject heat and so a bypass valve was opened. Now that the radiators are in space, this valve is closed to restore the flow.
0002959|AFJ||The crew have a number of Hasselblad 70-mm (film width) stills cameras on board. These have detachable film magazines that can be changed part way through a roll. To prevent the film from being fogged upon removal from the camera, each has a 'dark slide', a thin metal plate that must be inserted to cover the film gate before the magazine can be detached.
0003008|AFJ||To determine that the radiator is doing its job, they will check that the temperature of the coolant at its outlet is colder than at the inlet.
0003318|AFJ||Mike is unstowing the DAC movie camera from a locker below the couches. Built by Maurer, it uses 16-mm wide film stock.
0003541|AFJ||Buzz is referring to the 18-mm lens that Mike has installed on the 16-mm DAC movie camera.
0003552|AFJ||Meanwhile, the Public Affairs Officer has been replaying a tape of the air/ground conversation through the launch phase to the press.
0003846|AFJ||An external cover on the opposite side of the Command Module from the crew hatch has protected the external surfaces of the navigation system's optics during launch. The cover is now ejected when Mike pushes a lever in the Lower Equipment Bay.
0003927|AFJ||Radar shows Apollo 11 to be in an extremely accurate circular orbit with an altitude of 103 nautical miles, better than earlier estimates.
0003940|AFJ||The side of the spacecraft opposite the hatch has two orifices through which the spacecraft's two optical instruments can peer. These are the telescope, a one-power, wide-field device intended to permit a star to be located within a constellation. It's field of view is ganged to one of the two lines of sight of the other instrument, a 28-power sextant with which angular measurements can be made. During ascent, the optics were protected by covers which Mike removes by pushing the optics control lever hard to the right.
0004032|AFJ||R-1 is the stowage locker at bottom right, below the LMP's couch.
0004157|AFJ||Mike is about to take sightings of the stars but must allow his eyes to become dark adapted.
0004502|AFJ||Mike is realigning the spacecraft's guidance platform in order to correct for any drift in its orientation since launch. This task is carried out with the aid or Program 52 in the computer and thus it is often called doing a 'P52'.
0004502|AFJ||The idea is simple. By taking sightings on only two stars, the orientation of the universe around the spacecraft can be determined. Coded into the computer's fixed rope memory are the positions of 37 stars, the Apollo star code list. Each has a numerical designation in octal (base eight).
