-002500|PAO|This is Apollo Saturn Launch Control; we're at T minus 25 minutes and counting, T minus 25 minutes and counting. And that critical launch vehicle power transfer test has been successfully completed. The Lunar Module will remain on internal power for approximately 10 minutes while the instrumentation aboard the Lunar Module is thoroughly checked out. It will then be deactivated and won't be reactivated again until the men enter the Lunar Module on their trip to the Moon. As the Apollo/Saturn V sits on the pad at this time, it's 214,369 nautical miles [397,011 km] from their destination - from their destination, the Moon. Now T minus 24 minutes, 20 seconds and counting; this is Kennedy Launch Control.|P
-002312|PAO|This is a test on PAO release. Test 1-2-3-4-5 5-4-3-2-1 Test out.|P
-002157|PAO|This is a test on PAO release. Test 1-2-3-4-5 5-4-3-2-1 Test out.|P
-002000|PAO|This is Apollo Saturn Launch Control; T minus 19 minutes, 59 seconds and counting. Now at - passing the 20-minute mark in our countdown and the Spacecraft Test Supervisor has indicated that they are running just slightly ahead of that in their countdown. The Command Module Pilot Jack Swigert is now pressurizing the Service Module Reaction Control System. This is the system on the Service Module which consists of 4 quadrants with 4 engines each. Each one of these develops 100 pounds of thrust. He is arming these systems by letting the hypergolic fuels - these are monomethyl hydrazine and nitrogen tetroxide - flow down through the system, down to the final valves. Hypergolic fuels ignite on contact, so once those final valves are open they would ignite and the system would be activated. Swigert also reading out the temperatures and pressures of that system. The countdown moving along well at this time; T minus 19 minutes, 4 seconds and counting; this is Kennedy Launch Control.|P
-001500|PAO|This is Apollo Saturn Launch Control passing the 15-minute mark; T-minus 14 minutes, 57 seconds and counting. Chilldown of the second stage or S-II stage start tanks is in progress. This is necessary to prepare those start tanks for the flow of the liquid hydrogen and liquid oxygen. The S-II or second stage will ignite at some 2 minutes, 46 seconds into the mission if all goes as planned. The crew has been relatively quiet answering the Spacecraft Test Conductor Skip Chauvin in terse business-like manner as he questions them on certain switches and checks. In the distinguished guest site, the Vice President Spiro Agnew, the Chancellor of West Germany Willie Brandt and a Secretary of State Rogers, all with a large crowd over there awaiting the launch of Apollo 13. Our countdown continuing to go well at this time. The spacecraft is now going to full internal power. Up to this point it's been sharing its power load with the fuel cells aboard the spacecraft with an external power source. Also being carried out at this time is a astrocomm launch circuit check. This is the circuit that is used by the astronauts, the Spacecraft Test Conductor and Launch Operations Manager and the CapCom Stoney or Paul Weitz here during the launch phase of the mission. Now T-minus 13 minutes, 33 seconds and counting; this is Kennedy Launch Control.|P
-001000|PAO|This is Apollo Saturn Launch Control; T minus 9 minutes, 58 seconds and counting. The third stage start tanks are now beginning their chill down. Third stage scheduled to ignite at 9 minutes, 22 seconds into the mission. Also going on at this time is one of the computer checks which are carried out throughout the final portion of the launch. This particular one is a checkout of the Launch Vehicle Digital Computer to ensure that it is ready for launch. A final check of the weather indicates that earlier worries about the weather have come to naught. Weather looks good and is satisfactory; presents no constraint to our launch. Now at T minus 9 minutes, 25 seconds and counting; this is Kennedy Launch Control.|P
-000531|PAO|This is Apollo Saturn Launch Control; T minus 5 minutes, 27 seconds and counting. Now as we move in to the final phase of the countdown, we're receiving Go/No Go checks from various elements of the launch team. The Spacecraft Test Conductor Skip Chauvin gave the test supervisor a spacecraft ready. At that time, on our large status board here in the firing room, the green light came on behind the spacecraft. The green light now is also on behind the Emergency Detection System. Now standing by for more checks. The Mission Director Chet Lee from the Manned Spacecraft Center in Houston says we are Go for launch and the range indicates that the range is ready to support. Chilldown of the S-IVB stage - chilldown of the S-IVB stage being completed at this time. S-IVB will ignite into the mission at 9 minutes, 22 seconds. Swing arm number 9 now is retracting to the full retract position. Swing arm number 9 coming back to the full retract position. And the Director of Launch Operations Walt Kapryan has given Apollo 13 a Go for launch. We're now approaching the four-minute mark. At the T minus 4-minute mark, we'll be standing by for Jack Baltar, the Launch Vehicle Test Conductor, to say that his launch vehicle team is ready to carry out the final phase here of the countdown. At the T minus 3-minute, 7-second mark, we will get the ignition sequence start. This will put us on an automatic sequencer and the remainder of the count from that time will be on automatic. The sequencer can check out literally hundreds of items in the space vehicle. At the same time, the team here in the Launch Control Center will be monitoring redline values. These are such things as temperatures and pressures which we do not want to either go above or below. A final communications check now. The astronauts on the astrocomm circuit and Launch Operations Manager Paul Donnelly, during his final check said, 'Good luck, head for the hills.' He was referring to the Fra Mauro - hilly Fra Mauro region of the Moon. As we come up on the T minus 3-minute mark at 3 minutes, the capsule communicator Paul Weitz will begin reading out the minus time to the crew. Looking up at our status board now, we can see that the spacecraft - or the first stage preparations are now complete. The firing command has now been initiated. This is the automatic sequencer and we have a confirmation on our status board that the launch sequence has started.|P
-000257|PAO|We're now in our final 3 minutes of the countdown. Two minutes, 56 seconds and Apollo 13 continues to be Go. The astronauts still reporting back from the spacecraft <i>Odyssey</i>. Spacecraft commander Jim Lovell says <i>Odyssey</i> is Go. He will be the last one to perform a function here during the countdown. At the T minus 45-second mark, the commander Jim Lovell will set the final alignment of the spacecraft guidance and that's the last crew action before the lift-off of Apollo 13. We continue to aim for a lift-off at 2:13 pm Eastern Standard Time.|P
-000218|PAO|Now T minus 2 minutes, 18 seconds and counting. And our count continues to look good. Our weather is no constraint to launch today. Earlier fears about the weather seem to have dissipated. A stationary front over the Florida-Georgia border has not sent down the predicted bad weather that we had feared. We just passed the two-minute mark - just passed the two-minute mark in the countdown and the pressurization now of the vehicle tanks is beginning.|P
-000148|PAO|The third stage liquid oxygen tank has now been pressurized and the second stage liquid oxygen tank has been pressurized. We'll be making our final transfer from external power source, that is from the external power source at the pad, to the launch vehicle batteries at the T minus 50-second mark. We'll be keeping an eye on that power transfer at T minus 50 seconds. The S-IVB propellants now all pressurized. S-IVB propellants, that's the third stage of the Saturn V, pressurized. One minute, 15 seconds and counting. The spacecraft equipment now is on its own internal cooling. It's been sharing its cooling from - getting its cooling from an external power source up to this time.|P
-000101|PAO|We're now approaching the T minus 1-minute mark. T minus 1 minute; T minus 1 minute and counting. Now in the final minute of our countdown. At the 30-second mark, swing arm number 1 will retract.|P
-000048|PAO|T minus 50 seconds as we pass the T minus 50-second mark, power transfer takes place. First stage, second stage, third stage and the Instrument Unit going to internal power. T minus 37 seconds and our count continues to go well. We'll be looking for an ignition of those five first stage engines at the T minus 8.9-second mark.|P
-000025|PAO|We have passed T minus 30. T minus 25 seconds and counting and Apollo 13 is Go.|P
-000019|PAO|T minus 20 seconds. T minus 20 seconds and counting.|P
-000015|PAO|17 - Guidance Release -|P
-000013|PAO|15, 14, 13, 12, 11, 10, 9, 8, ignition sequence has started.|P
-000004|PAO|6 -|P
-000003|PAO|5, 4, 3, 2, 1, zero.|P
0000001|Weitz (LCC)|Lift-off.|C
0000001|PAO|We have commit and we have lift-off - at 2:13.|P
0000002|CDR|The clock is running.|T
0000003|CMP|Okay. P11, Jim.|T
0000005|CDR|Yaw program.|T
0000005|PAO|The Saturn V building up to 7.6 million pounds of thrust and it has cleared the tower.|P
0000010|Weitz (LCC)|Clear the tower.|C
0000011|CDR|Clear the tower.|O
0000012|CMP|Clear the tower.|T
0000012|PAO|This is Mission Control, Houston. We appear to have a good first stage at this point.|P
0000014|CDR|Yaw complete. Roll program.|T
0000016|Kerwin|Houston, Roger. Roll.|C
0000019|CDR|2,000 feet.|O
0000024|PAO|Flight Dynamics Officer says the trajectory looks good; we show a one half mile in altitude at this time.|P
0000030|Kerwin|13, Houston. Go at 30 seconds.|C
0000032|CMP|Okay, you're right on, Jim. You're right on trajectory.|O
0000034|CDR|Roll complete, and we're pitching.|T
0000036|Kerwin|Roger that. Stand by for Mode I Bravo.|C
0000042|Kerwin|Mark. I Bravo.|C
0000044|CDR|I Bravo.|C
0000044|CMP|RCS command.|T
0000045|PAO|Altitude, 1.2 miles; velocity, 1,500 feet per second.|P
0000048|CDR|One-and-a-half g's. Okay, high Q coming up.|O
0000055|LMP|Cabin's coming down.|O
0000057|CDR|Alt is looking good.|O
0000102|CMP|Okay, you're right on -|O
0000103|Kerwin|13, Houston. Go at 1. We show the cabin relieving.|C
0000105|CMP|Yes.|O
0000107|CDR|13; Roger.|T
0000107|CMP|You're right on, Jim.|O
0000110|PAO|And at 1 minute, 10 seconds; we show an altitude of 4.1 nautical miles; downrange, 1 mile.|P
0000117|CDR|Two g's.|O
0000126|CDR|Alt is looking good.|O
0000127|PAO|All sources continue to report that we are Go; the trajectory on our plot board is right on the preplanned line.|P
0000131|CMP|Okay, you're right on at 01:30. 10 4 - a little bit high - we're a little bit high, about 0.4 of a mile.|O
0000137|CDR|Got to speak louder.|O
0000137|PAO|And the booster engineer reports we are now through the region of maximum dynamic pressure and we're Go.|P
0000139|CMP|Okay.|O
0000140|LMP|Cabin's looking good.|O
0000143|CDR|2&frac12; g's and we're looking good in alpha.|O
0000150|CDR|40,000.|O
0000155|Kerwin|13, Houston. Stand by for Mode I Charlie.|C
0000157|CDR|Roger.|O
0000158|Kerwin|Mark.|C
0000159|Kerwin|You're I Charlie.|C
0000200|CDR|Mark.|T
0000201|CDR|I Charlie.|T
0000202|Kerwin|And, 13, you are Go for staging.|C
0000204|CDR|Go for staging. Roger.|T
0000205|CMP|We're EDS, manual.|T
0000207|CDR|Okay.|O
0000207|PAO|Altitude now 17 miles, coming up on staging.|P
0000208|Kerwin|Copy that.|C
0000211|CDR|3&frac12; g's.|O
0000216|CDR|Inboard.|T
0000219|PAO|Jim Lovell reports that the inboard engine has shut down as scheduled.|P
0000227|Kerwin|We confirm inboard out, 13. You're looking good.|C
0000229|CDR|Roger.|T
0000236|PAO|Coming up on 30 miles altitude.|P
0000242|CDR|Coming up on 4 g.|O
0000245|CMP|Got a little flash out the window.|O
0000248|CDR|S-II ignition.|T
0000250|CMP|...|O
0000251|LMP|Yes.|O
0000251|Kerwin|Roger.|C
0000252|CDR|We have half a g; looks good.|O
0000257|CMP|Okay, 3 min. That's the babe.|O
0000300|Kerwin|13, Houston. Trajectory is good; thrust is good.|C
0000304|CDR|Roger.|T
0000304|CMP|She's right on, Jim.|O
0000306|LMP|Stand by for tower Jett.|O
0000306|PAO|CapCom Joe Kerwin confirming to the crew that the second stage looks good at this point; we are now 46 miles high, 70 miles - 78 miles downrange.|P
0000315|CDR|Skirt Sep ... Tower Jett.|T
0000317|CDR|Roger.|O
0000318|LMP|Tower Jett.|O
0000319|CMP|Beautiful.|O
0000321|Kerwin|We confirm skirt SEP. Roger. Tower Jett; mode II, Jim. Looking good.|C
0000322|LMP|Look at that.|O
0000324|CDR|Mode II.|T
0000328|LMP|Look at the horizon out there.|O
0000329|CMP|Yes. There it comes.|O
0000332|LMP|That plume!|O
0000332|PAO|Launch vehicle  -|P
0000333|CDR|Guidance initiate.|T
0000334|LMP|That plume! Boy, is she boiling. That really -|O
0000338|CMP|Here.|O
0000339|LMP|- points away, there. Window is not too bad.|O
0000339|PAO|And Lovell reports that the Guidance System is correcting the small errors.|P
0000343|Kerwin|13, Houston. Guidance is good, and the CMC is Go.|C
0000347|CMP|Okay. Thank you.|T
0000348|CDR|13; Roger.|T
0000349|CMP|Okay, we're Mode II; I'm set for staging.|O
0000352|CDR|Mode II. Got them all Rate Command and hang on.|O
0000355|PAO|Coming up now on 4 minutes. We are now at an altitude of 63 miles.|P
0000400|CDR|Four minutes.|O
0000403|CMP|Okay, Jim, we're right on.|O
0000404|CDR|Okay.|O
0000405|CMP|Trajectory's looking good.|O
0000406|CDR|Want a little bit more light?|O
0000407|CMP|No, no. That's it -|O
0000408|CDR|How's this?|O
0000409|CMP|Yes. That's fine.|O
0000412|CDR|04:11.|O
0000413|LMP|Cabin's settled out very nicely.|O
0000414|CMP|Yes.|O
0000414|PAO|At 4 minutes, 15 seconds, the trajectory.|P
0000415|CDR|Okay.|O
0000416|Kerwin|13, Houston. You are Go at 4 minutes. The little red lines are right on the little white lines down here.|C
0000422|CDR|Sounds good.|T
0000430|CDR|Coming up on one g.|O
0000431|CMP|Boy, we're right on. We're about a mile and two-tenths high, though, but we're right on V<sub>i</sub> and right on H-dot.|O
0000433|PAO|Velocity now up to 11,000 feet per second. That's about 36 percent of the amount needed for a minimum orbit. We're now 75 miles in altitude.|P
0000436|CDR|That's ... One g. You could walk around here.|O
0000451|CMP|I bet I never had such a view. Freddo ... -|O
0000451|PAO|222 miles downrange now. The EECOM reports -|P
0000455|Kerwin|13, Houston. Coming up 5 minutes. You're looking perfect. Over.|C
0000459|CDR|13; Roger.|T
0000501|PAO|And EECOM reports that cabin pressure is sealed at 6.1 pound, which is normal. We are now 250 miles downrange, altitude 81 nautical miles.|P
0000504|CMP|Okay. Watching 8.|O
0000530|PAO|And at 5 minutes 30 seconds into the launch, we continue to look very good on the second stage.|P
0000532|CDR|Inboard.|T
0000535|PAO|Jim Lovell just reported the inboard engine has shut down as scheduled.|P
0000532|CMP|Inboard.|O
0000536|Kerwin|Rog. We confirm inboard out.|C
0000538|CDR|That shouldn't have happened.|O
0000540|CMP|No. That's 7:42. That's 2 minutes early.|O
0000544|Kerwin|13, Houston. Stand by for S-IVB to COI capability.|C
0000548|CDR|S-IVB to COI. Roger.|T
0000549|Kerwin|Roger. You've got it now, Jim.|C
0000552|CDR|We've got S-IVB to COI.|T
0000553|CMP|Okay. Gim(bal) motors, Jim. Set 1.|O
0000555|CDR|Okay. Pitch 1.|O
0000556|PAO|That booster reports that the inboard engine shutdown was a bit early. We are continuing to burn on the 4 outboard engines.|P
0000557|CMP|Good.|O
0000558|CDR|Yaw 1.|O
0000559|CMP|Good. Pitch 2.|O
0000600|CDR|Pitch 2.|O
0000601|CMP|Good.|O
0000602|CDR|Yaw 2  -|O
0000603|Kerwin|You're Go at 6 minutes, 13.|C
0000606|CDR|Go at 6.|T
0000610|CDR|And, Houston, what's the story on engine 5?|T
0000614|Kerwin|Jim, Houston. We don't have a story on why the inboard out was early, but the other engines are Go and you are Go.|C
0000621|CDR|Roger.|T
0000624|LMP|Okay. We're - we're a little bit low on H-dot, now, but that's to be expected.|O
0000628|CDR|Okay. We're Mode II, gentlemen, Mode II.|O
0000639|PAO|At 6 minutes, 40 seconds -|P
0000641|Kerwin|13, Houston. Still looking good. Your gimbals are good; trim is good.|C
0000645|CDR|Roger.|T
0000646|CDR|We just checked the trim. It doesn't fit.|O
0000653|Kerwin|13, Houston. Level sense arm time, 8 plus 38 nominal; S-II cut-off time, 9 plus 48. Over.|C
0000702|CDR|Roger. Nominal on the level sense arm, 9:48 on the S-II cut-off.|T
0000706|CMP|It's going to run -|O
0000708|Kerwin|That's affirmative, and stand by for S-IVB to orbit.|C
0000711|Kerwin|Mark.|C
0000712|Kerwin|You have S-IVB to orbit, Jim.|C
0000714|CDR|Roger. We have S-IVB to orbit.|T
0000723|CDR|Didn't like that inboard.|O
0000723|PAO|We still have four good engines on the Saturn second stage. We show an altitude of 96 nautical miles, 545 downrange.|P
0000732|CMP|Okay, we're 1,400 feet a second low on V<sub>i</sub>. That's not too bad.|O
0000738|CDR|Watch the trajectory closely, Jack.|O
0000741|CMP|Yes, ...|O
0000741|PAO|And at 7 minutes, 45 seconds; booster reports we are Go. All four engines remaining are looking good.|P
0000748|CMP|We're right at 8 ... - H-dot is a little bit low; V<sub>i</sub> is low, but that's understandable.|O
0000753|CDR|Okay.|O
0000756|CMP|You're S-IVB to orbit capability now.|O
0000756|PAO|The early shutdown on the center engine would cause no problem. We would burn a little bit longer than normally scheduled -|P
0000802|Kerwin|13, Houston. Looking good at 8 minutes.|C
0000804|CDR|13; Roger.|T
0000805|CDR|How's those systems, Fred? Are there any -|O
0000808|LMP|They're looking good.|O
0000813|CMP|Okay, now, H-dot is low, Jim ... S-IVB ought to pick you up.|O
0000817|PAO|And at 8 minutes, 17 seconds; we show a velocity of 18,000 feet per second. That's about 71 per cent of the amount needed for minimum orbit.|P
0000819|CDR|Yes. Hey, I got a - We got a funny vibration|O
0000827|LMP|Yes. Yes, there was a bit of noise, there. Yes.|O
0000831|CMP|...|O
0000831|PAO|At 8 minutes, 35 seconds; continuing to burn on the second stage. All four remaining engines looking good at this point.|P
0000845|Kerwin|Apollo 13, Houston. Mark, level sense arm.|C
0000848|CDR|Mark level sense arm. Roger.|T
0000858|Kerwin|Apollo 13, Houston. At 9 minutes, you're Go; the CMC is Go.|C
0000902|CMP|Okay, Joe.|T
0000904|CDR|13; Roger.|T
0000911|PAO|Our predicted shutdown time on the second stage is 9 minutes, 48 seconds. Flight Director Milton Windler getting a staging status now from his flight controller.|P
0000919|Kerwin|13, Houston. You are Go for staging.|C
0000922|CDR|13; Roger. Go for staging.|T
0000945|Kerwin|Apollo 13, Houston. Stand by for mode IV capability.|C
0000948|Kerwin|Mark.|C
0000949|Kerwin|You have mode IV, Jim.|C
0000950|CDR|Mode IV. Roger. Staging.|T
0000957|PAO|And Lovell reports staging.|P
0000957|Kerwin|Roger. Staging.|C
0001000|CDR|And S-IV ignition, Houston.|T
0001004|Kerwin|Roger that, Jim. Thrust looks good.|C
0001007|CDR|Roger.|T
0001017|Kerwin|13, Houston. You're looking good. Trajectory, guidance, CMC are all Go.|C
0001023|CDR|Thank you, Joe.|T
0001026|PAO|And at 10 minutes, 30 seconds; we are now at an altitude of 1,080 miles down range.|P
0001028|LMP|Right on 8; good on H-dot; 200 feet a second low on V<sub>isp</sub>.|O
0001032|CDR|Remember, we're Mode IV now.|O
0001034|LMP|Yes, I got that. Mode IV.|O
0001046|LMP|Looks good -|O
0001049|CDR|What?|O
0001051|LMP|Everything looks good.|O
0001054|CDR|Everything looking good.|O
0001057|LMP|We're looking good, Jim; trajectory's looking good.|O
0001100|CDR|Okay, ...|O
0001109|Kerwin|13, Houston. At 11 minutes, you're Go. Predicted cut-off on the S-IVB is 12 plus 34. Over.|C
0001115|CMP|...|O
0001119|CDR|What?|O
0001123|LMP|Okay, going to ... deadband now, guys. We're 102.5 - shutdown velocity -|O
0001132|CDR|25,562.|O
0001135|Kerwin|Apollo 13, Houston. You're Go at 11&frac12;, and predicted cut-off time is 12 plus 34. Over.|C
0001142|CDR|Understand; 12 plus 34 predicted cut-off time.|T
0001145|Kerwin|That's affirm.|C
0001146|LMP|25,562 looks good.|O
0001157|PAO|Coming up on 12 minutes. Still looking good.|P
0001158|CMP|Okay - Do we shut down at - Freddo?|O
0001202|LMP|Yes.|O
0001203|CMP|What's - Shutdown is when?|O
0001205|LMP|... you get the last page, Jack; you got the clean-up stuff.|O
0001214|CDR|Stand by for SECO.|O
0001215|LMP|All the systems stuff. You got to ... SECO.|O
0001218|CMP|Yes.|O
0001219|PAO|We're standing by for a crew report on the third stage shutdown.|P
0001220|LMP|I'm going to just jump right in ...|O
0001231|CDR|SECO.|T
0001232|Kerwin|Copy SECO, Jim. We're looking at the DSKY.|C
0001236|CDR|Roger.|T
0001245|PAO|And the Flight Dynamics officer says at first glance we look good on the orbit.|P
0001302|Kerwin|Apollo 13, Houston. You have a Go orbit all sources, and the booster is safe. Over.|C
0001307|CDR|Go orbit and the booster is safe. Thank you, Joe.|T
0001310|Kerwin|Don't mention it.|C
0001330|Kerwin|13, Houston. We copy your Noun 44.|C
0001334|CMP|Okay, Joe.|T
